C Modified,Time,Heat Number,Item Name,Batch Name,Pouring Status,Furnace Size,Furnace ID,Steel Values,Casting Grade,C,Si,Mn,P,S,Cr,Mo,Ni,Al,Sug. C in Kg,Sug. Si in Kg,Sug Mn in Kg,Sug. P in Kg,Sug. S in Kg,Sug. Cr in Kg,Sug. Cu in Kg,Sug. Fe in Kg,
,21-07-2022 17:52:36,MADHURAM TECHNOCAST,Item Not Found,Select Batch,Final,500,bath 111,Select Steel Values,07 15 G 22,2.990,1.830,0.186,0.028,0.002,1.160,0.003,1.030,0.039,,,,,,,,,
,21-07-2022 17:57:05,MADHURAM TECHNOCAST,Item Not Found,Select Batch,Final,500,bath 111,Select Steel Values,07 15 G 22,2.990,1.830,0.186,0.028,0.002,1.160,0.003,1.030,0.039,,,,,,,,,
,30-07-2022 11:07:04,MADHURAM TECHNOCAST,Item Not Found,Select Batch,Final,500,bath 111,Select Steel Values,07 15 G 22,2.990,1.830,0.186,0.028,0.002,1.160,0.003,1.030,0.039,,,,,,,,,
,30-07-2022 11:11:06,MADHURAM TECHNOCAST,Item Not Found,Select Batch,Final,500,bath 111,Select Steel Values,07 15 G 22,2.990,1.830,0.186,0.028,0.002,0.003,1.030,0.039,0.039,,,,,,,,,
,30-07-2022 11:15:43,MADHURAM TECHNOCAST,Item Not Found,Select Batch,Final,500,bath 111,Select Steel Values,07 15 G 22,2.990,1.830,0.186,0.028,0.002,1.160,1.030,0.076,0.069,0.190,0.039,,,,,,,,,
,30-07-2022 11:29:28,MADHURAM TECHNOCAST,Item Not Found,Select Batch,Final,500,bath 111,Select Steel Values,07 15 G 22,2.990,1.830,0.186,0.028,0.002,1.160,1.030,0.076,0.069,0.190,0.039,,,,,,,,,
,30-07-2022 11:47:24,MADHURAM TECHNOCAST,Item Not Found,Select Batch,Final,500,bath 111,Select Steel Values,07 15 G 22,2.990,1.830,0.186,0.028,0.002,1.160,1.030,0.076,0.069,0.190,0.039,,,,,,,,,
,30-07-2022 11:51:34,MADHURAM TECHNOCAST,Item Not Found,Select Batch,Final,500,bath 111,Select Steel Values,sg 400/15,2.990,1.830,0.186,0.028,0.002,1.160,1.030,0.076,0.069,0.190,0.039,,,,,,,,,
,30-07-2022 14:39:52,MADHURAM TECHNOCAST,Item Not Found,Select Batch,Final,500,bath 111,Select Steel Values,sg 400/15,2.990,1.830,0.186,0.028,0.002,1.160,1.030,0.076,0.069,0.190,0.039,,,,,,,,,
,30-07-2022 15:21:49,MADHURAM TECHNOCAST,Item Not Found,Select Batch,Final,500,bath 111,Select Steel Values,sg 400/15,2.990,1.830,0.186,0.028,0.002,1.160,1.030,0.076,0.069,0.190,0.039,,,,,,,,,
,30-07-2022 15:22:00,MADHURAM TECHNOCAST,Item Not Found,Select Batch,Final,500,bath 111,Select Steel Values,sg 400/15,2.990,1.830,0.186,0.028,0.002,1.160,1.030,0.076,0.069,0.190,0.039,,,,,,,,,
