C Modified,Time,Heat Number,Item Name,Batch Name,Pouring Status,Furnace Size,Furnace ID,Steel Values,Casting Grade,C,Si,Mn,P,S,Cr,Mo,Ni,Al,Co,Cu,CE,Sug.C in Kg,Sug.Si in Kg,Sug.Mn in Kg,Sug.Ni in Kg,Sug.Sn in Kg,Sug.Cr in Kg,Sug.Cu in Kg,Sug.Scr. in Kg,
,04-11-2022 15:44:05,125,BM VI STA-B,Select Batch,Bath,500,C,Select Steel Values,SGI,<3.350,>1.940,>0.812,>0.155,>0.102,>0.349,0.010,>0.014,>0.003,>0.591,0.007,>0.006,>0.005,0.005,0.009,4.152,,,,,,,,,
,04-11-2022 15:46:11,125,BM VI STA-B,Select Batch,Bath,500,C,Select Steel Values,SGI,<3.350,>1.940,>0.812,>0.155,>0.102,>0.349,0.010,>0.014,>0.003,>0.591,0.007,>0.006,>0.005,0.005,0.009,4.152,,,,,,,,,
,04-11-2022 15:59:01,125,BM VI STA-B,Select Batch,Bath,500,C,Select Steel Values,SGI,<3.350,>1.940,>0.812,>0.155,>0.102,>0.349,0.010,>0.014,>0.003,>0.591,0.007,>0.006,>0.005,0.005,0.009,4.152,,,,,,,,,
,04-11-2022 16:03:33,125,BM VI STA-B,Select Batch,Bath,500,C,Select Steel Values,SGI,<3.350,>1.940,>0.812,>0.155,>0.102,>0.349,0.010,>0.014,>0.003,>0.591,0.007,>0.006,>0.005,0.005,0.009,4.152,,,,,,,,,
,04-11-2022 16:04:24,125,BM VI STA-B,Select Batch,Bath,500,C,Select Steel Values,SGI,<3.350,>1.940,>0.812,>0.155,>0.102,>0.349,0.010,>0.014,>0.003,>0.591,0.007,>0.006,>0.005,0.005,0.009,4.152,,,,,,,,,
,04-11-2022 17:05:03,125,BM VI STA-B,Select Batch,Bath,500,C,Select Steel Values,SGI,<3.350,>1.940,>0.812,>0.155,>0.102,>0.349,0.010,>0.014,>0.003,>0.591,0.007,>0.006,>0.005,0.005,0.009,4.152,,,,,,,,,
,04-11-2022 17:06:13,125,Item Not Found,Select Batch,Final,500,C,Select Steel Values,SGI,3.350,1.940,0.812,0.155,0.102,0.349,0.010,0.014,0.003,0.591,0.007,0.006,0.005,0.005,0.009,4.152,,,,,,,,,
,04-11-2022 17:07:07,125,Item Not Found,Select Batch,Final,500,C,Select Steel Values,SGI,3.350,1.940,0.812,0.155,0.102,0.349,0.010,0.014,0.003,0.591,0.007,0.006,0.005,0.005,0.009,4.152,,,,,,,,,
,04-11-2022 17:09:57,125,Item Not Found,Select Batch,Final,500,C,Select Steel Values,SGI,3.350,1.940,0.812,0.155,0.102,0.349,0.010,0.014,0.003,0.591,0.007,0.006,0.005,0.005,0.009,4.152,,,,,,,,,
,04-11-2022 17:10:16,125,Item Not Found,Select Batch,Final,500,C,Select Steel Values,SGI,3.350,1.940,0.812,0.155,0.102,0.349,0.010,0.014,0.003,0.591,0.007,0.006,0.005,0.005,0.009,4.152,,,,,,,,,
,04-11-2022 17:12:25,125,BM VI STA-B,Select Batch,Bath,500,C,Select Steel Values,SGI,<3.350,>1.940,>0.812,>0.155,>0.102,>0.349,0.010,>0.014,>0.003,>0.591,0.007,>0.006,>0.005,0.005,0.009,4.152,,,,,,,,,
,04-11-2022 17:24:26,125,Item Not Found,Select Batch,Bath,500,C,Select Steel Values,SGI,3.350,1.940,0.812,0.155,0.102,0.349,0.010,0.014,0.003,0.591,0.007,0.006,0.005,0.005,0.009,4.152,,,,,,,,,
,04-11-2022 17:25:38,125,Item Not Found,Select Batch,Bath,500,C,Select Steel Values,SGI,3.350,1.940,0.812,0.155,0.102,0.349,0.010,0.014,0.003,0.591,0.007,0.006,0.005,0.005,0.009,4.152,,,,,,,,,
,04-11-2022 17:26:35,125,VI STA-B,Select Batch,Bath,500,C,Select Steel Values,SGI,<3.350,>1.940,>0.812,>0.155,>0.102,>0.349,0.010,>0.014,>0.003,>0.591,0.007,>0.006,>0.005,0.005,0.009,4.152,,,,,,,,,
,04-11-2022 17:27:54,125,VI STA-F,Select Batch,Final,500,C,Select Steel Values,SGI,<3.350,<1.940,>0.812,>0.155,<0.102,>0.349,0.010,>0.014,>0.003,>0.591,0.007,>0.006,>0.005,<0.005,0.009,4.152,,,,,,,,,
,04-11-2022 17:29:08,125,VI STA-F,Select Batch,Final,500,C,Select Steel Values,SGI,<3.350,<1.940,>0.812,>0.155,<0.102,>0.349,0.010,>0.014,>0.003,>0.591,0.007,>0.006,>0.005,<0.005,0.009,4.152,,,,,,,,,
,04-11-2022 17:29:16,125,VI STA-F,Select Batch,Final,500,C,Select Steel Values,SGI,<3.350,<1.940,>0.812,>0.155,<0.102,>0.349,0.010,>0.014,>0.003,>0.591,0.007,>0.006,>0.005,<0.005,0.009,4.152,,,,,,,,,
,04-11-2022 17:29:59,125,VI STA-F,Select Batch,Final,500,C,Select Steel Values,SGI,<3.350,<1.940,>0.812,>0.155,<0.102,>0.349,0.010,>0.014,>0.003,>0.591,0.007,>0.006,>0.005,<0.005,0.009,4.152,,,,,,,,,
,04-11-2022 17:30:09,125,VI STA-F,Select Batch,Final,500,C,Select Steel Values,SGI,<3.350,<1.940,>0.812,>0.155,<0.102,>0.349,0.010,>0.014,>0.003,>0.591,0.007,>0.006,>0.005,<0.005,0.009,4.152,,,,,,,,,
,04-11-2022 17:34:17,125,VI STA-F,Select Batch,Final,500,C,Select Steel Values,SGI,<3.350,<1.940,>0.812,>0.155,<0.102,>0.349,0.010,>0.014,>0.003,>0.591,0.007,>0.006,>0.005,<0.005,0.009,4.152,,,,,,,,,
,04-11-2022 17:34:30,125,VI STA-F,Select Batch,Final,500,C,Select Steel Values,SGI,<3.350,<1.940,>0.812,>0.155,<0.102,>0.349,0.010,>0.014,>0.003,>0.591,0.007,>0.006,>0.005,<0.005,0.009,4.152,,,,,,,,,
,04-11-2022 17:35:00,125,VI STA-F,Select Batch,Final,500,C,Select Steel Values,SGI,<3.350,<1.940,>0.812,>0.155,<0.102,>0.349,0.010,>0.014,>0.003,>0.591,0.007,>0.006,>0.005,<0.005,0.009,4.152,,,,,,,,,
,04-11-2022 17:35:15,125,VI STA-F,Select Batch,Final,500,C,Select Steel Values,SGI,<3.350,<1.940,>0.812,>0.155,<0.102,>0.349,0.010,>0.014,>0.003,>0.591,0.007,>0.006,>0.005,<0.005,0.009,4.152,,,,,,,,,
,18-11-2022 15:04:21,125,VI STA-F,Select Batch,Final,500,C,Select Steel Values,SGI,<3.350,<1.940,>0.812,>0.155,<0.102,>0.349,0.010,>0.014,>0.003,>0.591,0.007,>0.006,>0.005,<0.005,0.009,4.152,,,,,,,,,
,18-11-2022 18:02:58,125,VI STA-F,Select Batch,Final,500,C,Select Steel Values,SGI,<3.350,<1.940,>0.812,>0.155,<0.102,>0.349,0.010,>0.014,>0.003,>0.591,0.007,>0.006,>0.005,<0.005,0.009,4.152,,,,,,,,,
,19-11-2022 14:19:03,114,Item Not Found,Select Batch,Bath,500,C,Select Steel Values,SGI,3.730,2.770,0.331,0.032,0.007,0.026,0.571,0.011,0.005,0.016,0.007,0.005,0.005,0.004,0.004,4.685,,,,,,,,,
,19-11-2022 14:20:58,114,Item Not Found,Select Batch,Bath,500,C,Select Steel Values,SGI,3.950,2.020,0.759,0.080,0.097,0.377,0.010,0.017,0.002,0.483,0.007,0.006,0.004,0.003,0.011,4.703,,,,,,,,,
,19-11-2022 14:47:28,114,Item Not Found,Select Batch,Bath,500,C,Select Steel Values,SGI,3.270,2.760,0.242,0.034,0.007,0.028,0.589,0.009,0.005,0.017,0.007,0.005,0.005,0.002,0.005,4.224,,,,,,,,,
,19-11-2022 14:56:31,114,Item Not Found,Select Batch,Bath,500,C,Select Steel Values,SGI,3.270,2.760,0.242,0.034,0.007,0.028,0.589,0.009,0.005,0.017,0.007,0.005,0.005,0.002,0.005,4.224,,,,,,,,,
,19-11-2022 15:00:51,114,Item Not Found,Select Batch,Bath,500,C,Select Steel Values,SGI,3.270,2.760,0.242,0.034,0.007,0.028,0.589,0.009,0.005,0.017,0.007,0.005,0.005,0.002,0.005,4.224,,,,,,,,,
,19-11-2022 18:51:24,114,Item Not Found,Select Batch,Bath,500,C,Select Steel Values,SGI,3.270,2.760,0.242,0.034,0.007,0.028,0.589,0.009,0.005,0.017,0.007,0.005,0.005,0.002,0.005,4.224,,,,,,,,,
,19-11-2022 18:52:38,114,Item Not Found,Select Batch,Bath,500,C,Select Steel Values,SGI,3.270,2.760,0.242,0.034,0.007,0.028,0.589,0.009,0.005,0.017,0.007,0.005,0.005,0.002,0.005,4.224,,,,,,,,,
,19-11-2022 18:53:33,114,INLET_CONE-B,Select Batch,Bath,500,C,Select Steel Values,SGI,<3.270,>2.760,<0.242,<0.034,<0.007,<0.028,0.589,>0.009,>0.005,<0.017,0.007,>0.005,>0.005,<0.002,0.005,4.224,,,,,,,,,
,19-11-2022 18:53:40,114,INLET_CONE-B,CI-CPC,Bath,500,C,3TB110,SGI,<3.270,>2.760,<0.242,<0.034,<0.007,<0.028,0.589,>0.009,>0.005,<0.017,0.007,>0.005,>0.005,<0.002,0.005,4.224,14.46,0.00,4.23,0.00,1.02,Infinity,0.74,83.33,
,19-11-2022 18:59:06,114,INLET_CONE-B,Select Batch,Bath,500,C,Select Steel Values,SGI,<3.270,>2.760,<0.242,<0.034,<0.007,<0.028,0.589,>0.009,>0.005,<0.017,0.007,>0.005,>0.005,<0.002,0.005,4.224,,,,,,,,,
,19-11-2022 18:59:12,114,INLET_CONE-B,CI-CPC,Bath,500,C,3TB110,SGI,<3.270,>2.760,<0.242,<0.034,<0.007,<0.028,0.589,>0.009,>0.005,<0.017,0.007,>0.005,>0.005,<0.002,0.005,4.224,14.46,0.00,4.23,0.47,1.02,Infinity,0.74,83.33,
,19-11-2022 19:01:20,114,INLET_CONE-B,Select Batch,Bath,500,C,Select Steel Values,SGI,<3.270,>2.760,<0.242,<0.034,<0.007,<0.028,0.589,>0.009,>0.005,<0.017,0.007,>0.005,>0.005,<0.002,0.005,4.224,,,,,,,,,
,19-11-2022 19:02:48,114,INLET_CONE-B,Select Batch,Bath,500,C,Select Steel Values,SGI,<3.270,>2.760,<0.242,<0.034,<0.007,<0.028,0.589,>0.009,>0.005,<0.017,0.007,>0.005,>0.005,<0.002,0.005,4.224,,,,,,,,,
,19-11-2022 19:03:18,114,INLET_CONE-B,Select Batch,Bath,500,C,Select Steel Values,SGI,>3.270,>2.760,>0.242,>0.034,>0.007,>0.028,0.589,>0.009,>0.005,>0.017,0.007,>0.005,>0.005,>0.002,0.005,4.224,,,,,,,,,
,19-11-2022 19:05:12,114,INLET_CONE-B,Select Batch,Bath,500,C,Select Steel Values,SGI,>3.270,>2.760,>0.242,>0.034,>0.007,>0.028,0.589,>0.009,>0.005,>0.017,0.007,>0.005,>0.005,>0.002,0.005,4.224,,,,,,,,,
,19-11-2022 19:07:05,114,INLET_CONE-B,Select Batch,Bath,500,C,Select Steel Values,SGI,>3.270,>2.760,>0.242,>0.034,>0.007,>0.028,0.589,>0.009,>0.005,>0.017,0.007,>0.005,>0.005,>0.002,0.005,4.224,,,,,,,,,
,19-11-2022 19:07:23,114,INLET_CONE-B,Select Batch,Bath,500,C,Select Steel Values,SGI,>3.270,>2.760,>0.242,>0.034,>0.007,>0.028,0.589,>0.009,>0.005,>0.017,0.007,>0.005,>0.005,>0.002,0.005,4.224,,,,,,,,,
,19-11-2022 19:09:51,114,INLET_CONE-B,Select Batch,Bath,500,C,Select Steel Values,SGI,>3.270,>2.760,>0.242,>0.034,>0.007,>0.028,0.589,>0.009,>0.005,>0.017,0.007,>0.005,>0.005,>0.002,0.005,4.224,,,,,,,,,
**,19-11-2022 19:09:56,114,INLET_CONE-B,Select Batch,Bath,500,C,Select Steel Values,SGI,0,>2.760,>0.242,>0.034,>0.007,>0.028,0.589,>0.009,>0.005,>0.017,0.007,>0.005,>0.005,>0.002,0.005,0.954,,,,,,,,,
,19-11-2022 19:10:01,114,INLET_CONE-B,Select Batch,Bath,500,C,Select Steel Values,SGI,>3.270,>2.760,>0.242,>0.034,>0.007,>0.028,0.589,>0.009,>0.005,>0.017,0.007,>0.005,>0.005,>0.002,0.005,4.224,,,,,,,,,
,19-11-2022 19:10:29,114,INLET_CONE-B,Select Batch,Bath,500,C,Select Steel Values,SGI,>3.270,>2.760,>0.242,>0.034,>0.007,>0.028,0.589,>0.009,>0.005,>0.017,0.007,>0.005,>0.005,>0.002,0.005,4.224,,,,,,,,,
,19-11-2022 19:10:58,114,INLET_CONE-B,Select Batch,Bath,500,C,Select Steel Values,SGI,>3.270,>2.760,>0.242,>0.034,>0.007,>0.028,0.589,>0.009,>0.005,>0.017,0.007,>0.005,>0.005,>0.002,0.005,4.224,,,,,,,,,
,19-11-2022 19:11:12,114,INLET_CONE-B,Select Batch,Bath,500,C,Select Steel Values,SGI,>3.270,>2.760,>0.242,>0.034,>0.007,>0.028,0.589,>0.009,>0.005,>0.017,0.007,>0.005,>0.005,>0.002,0.005,4.224,,,,,,,,,
**,19-11-2022 19:11:19,114,INLET_CONE-B,Select Batch,Bath,500,C,Select Steel Values,SGI,0,>2.760,>0.242,>0.034,>0.007,>0.028,0.589,>0.009,>0.005,>0.017,0.007,>0.005,>0.005,>0.002,0.005,0.954,,,,,,,,,
,19-11-2022 19:11:27,114,INLET_CONE-B,Select Batch,Bath,500,C,Select Steel Values,SGI,>3.270,>2.760,>0.242,>0.034,>0.007,>0.028,0.589,>0.009,>0.005,>0.017,0.007,>0.005,>0.005,>0.002,0.005,4.224,,,,,,,,,
,19-11-2022 19:14:00,114,INLET_CONE-B,Select Batch,Bath,500,C,Select Steel Values,SGI,>3.270,>2.760,>0.242,>0.034,>0.007,>0.028,0.589,>0.009,>0.005,>0.017,0.007,>0.005,>0.005,>0.002,0.005,4.224,,,,,,,,,
,19-11-2022 19:14:24,114,INLET_CONE-B,Select Batch,Bath,500,C,Select Steel Values,SGI,>3.270,>2.760,>0.242,>0.034,>0.007,>0.028,0.589,>0.009,>0.005,>0.017,0.007,>0.005,>0.005,>0.002,0.005,4.224,,,,,,,,,
,19-11-2022 19:14:30,114,INLET_CONE-B,CI-CPC,Bath,500,C,3TB110,SGI,>3.270,>2.760,>0.242,>0.034,>0.007,>0.028,0.589,>0.009,>0.005,>0.017,0.007,>0.005,>0.005,>0.002,0.005,4.224,,,0.00,0.00,0.00,0.00,0.00,,
,19-11-2022 19:29:23,114,INLET_CONE-B,Select Batch,Bath,500,C,Select Steel Values,SGI,>3.270,>2.760,>0.242,>0.034,>0.007,>0.028,0.589,>0.009,>0.005,>0.017,0.007,>0.005,>0.005,>0.002,0.005,4.224,,,,,,,,,
,19-11-2022 19:29:52,114,INLET_CONE-B,Select Batch,Bath,500,C,Select Steel Values,SGI,>3.270,>2.760,>0.242,>0.034,>0.007,>0.028,0.589,>0.009,>0.005,>0.017,0.007,>0.005,>0.005,>0.002,0.005,4.224,,,,,,,,,
,19-11-2022 19:31:10,114,INLET_CONE-B,Select Batch,Bath,500,C,Select Steel Values,SGI,<3.270,<2.760,<0.242,<0.034,<0.007,<0.028,0.589,>0.009,>0.005,0.017,0.007,>0.005,>0.005,<0.002,0.005,4.224,,,,,,,,,
,19-11-2022 19:37:37,114,INLET_CONE-B,Select Batch,Bath,500,C,Select Steel Values,SGI,<3.270,<2.760,<0.242,<0.034,<0.007,<0.028,0.589,>0.009,>0.005,0.017,0.007,>0.005,>0.005,<0.002,0.005,4.224,,,,,,,,,
,19-11-2022 19:37:43,114,INLET_CONE-B,CI-CPC,Bath,500,C,3TB110,SGI,<3.270,<2.760,<0.242,<0.034,<0.007,<0.028,0.589,>0.009,>0.005,0.017,0.007,>0.005,>0.005,<0.002,0.005,4.224,3.43,9.54,7.98,1.13,2.68,Infinity,0.00,0.00,
,19-11-2022 19:40:44,114,INLET_CONE-B,Select Batch,Bath,500,C,Select Steel Values,SGI,<3.270,<2.760,<0.242,<0.034,<0.007,<0.028,0.589,>0.009,>0.005,0.017,0.007,>0.005,>0.005,<0.002,0.005,4.224,,,,,,,,,
,19-11-2022 19:45:47,114,INLET_CONE-B,Select Batch,Bath,500,C,Select Steel Values,SGI,<3.270,<2.760,<0.242,<0.034,<0.007,<0.028,0.589,>0.009,>0.005,0.017,0.007,>0.005,>0.005,<0.002,0.005,4.224,,,,,,,,,
,19-11-2022 19:46:16,114,INLET_CONE-B,Select Batch,Bath,500,C,Select Steel Values,SGI,<3.270,<2.760,<0.242,<0.034,<0.007,<0.028,0.589,>0.009,>0.005,0.017,0.007,>0.005,>0.005,<0.002,0.005,4.224,,,,,,,,,
,19-11-2022 19:46:21,114,INLET_CONE-B,Select Batch,Bath,500,C,Select Steel Values,SGI,<3.270,<2.760,<0.242,<0.034,<0.007,<0.028,0.589,>0.009,>0.005,0.017,0.007,>0.005,>0.005,<0.002,0.005,4.224,,,,,,,,,
,19-11-2022 19:47:45,114,INLET_CONE-B,Select Batch,Bath,500,C,Select Steel Values,SGI,<3.270,<2.760,<0.242,<0.034,<0.007,<0.028,0.589,>0.009,>0.005,0.017,0.007,>0.005,>0.005,<0.002,0.005,4.224,,,,,,,,,
,19-11-2022 19:49:04,114,INLET_CONE-B,Select Batch,Bath,500,C,Select Steel Values,SGI,<3.270,<2.760,<0.242,<0.034,<0.007,<0.028,0.589,>0.009,>0.005,0.017,0.007,>0.005,>0.005,<0.002,0.005,4.224,,,,,,,,,
,19-11-2022 19:56:44,114,INLET_CONE-B,Select Batch,Bath,500,C,Select Steel Values,SGI,<3.270,<2.760,<0.242,<0.034,<0.007,<0.028,0.589,>0.009,>0.005,0.017,0.007,>0.005,>0.005,<0.002,0.005,4.224,,,,,,,,,
,19-11-2022 19:56:47,114,INLET_CONE-B,Select Batch,Bath,500,C,Select Steel Values,SGI,<3.270,<2.760,<0.242,<0.034,<0.007,<0.028,0.589,>0.009,>0.005,0.017,0.007,>0.005,>0.005,<0.002,0.005,4.224,,,,,,,,,
,19-11-2022 19:56:55,114,INLET_CONE-B,Select Batch,Bath,500,C,Select Steel Values,SGI,<3.270,<2.760,<0.242,<0.034,<0.007,<0.028,0.589,>0.009,>0.005,0.017,0.007,>0.005,>0.005,<0.002,0.005,4.224,,,,,,,,,
,19-11-2022 19:58:04,114,INLET_CONE-B,Select Batch,Bath,500,C,Select Steel Values,SGI,<3.270,<2.760,<0.242,<0.034,<0.007,<0.028,0.589,>0.009,>0.005,0.017,0.007,>0.005,>0.005,<0.002,0.005,4.224,,,,,,,,,
,19-11-2022 20:00:55,114,INLET_CONE-B,Select Batch,Bath,500,C,Select Steel Values,SGI,<3.270,<2.760,<0.242,<0.034,<0.007,<0.028,0.589,>0.009,>0.005,0.017,0.007,>0.005,>0.005,<0.002,0.005,4.224,,,,,,,,,
,19-11-2022 20:04:00,114,INLET_CONE-B,Select Batch,Bath,500,C,Select Steel Values,SGI,<3.270,<2.760,<0.242,<0.034,<0.007,<0.028,0.589,>0.009,>0.005,0.017,0.007,>0.005,>0.005,<0.002,0.005,4.224,,,,,,,,,
,19-11-2022 20:04:43,114,INLET_CONE-B,Select Batch,Bath,500,C,Select Steel Values,SGI,<3.270,<2.760,<0.242,<0.034,<0.007,<0.028,0.589,>0.009,>0.005,0.017,0.007,>0.005,>0.005,<0.002,0.005,4.224,,,,,,,,,
,19-11-2022 20:06:52,114,INLET_CONE-B,Select Batch,Bath,500,C,Select Steel Values,SGI,<3.270,<2.760,<0.242,<0.034,<0.007,<0.028,0.589,>0.009,>0.005,0.017,0.007,>0.005,>0.005,<0.002,0.005,4.224,,,,,,,,,
,19-11-2022 20:07:28,114,INLET_CONE-B,Select Batch,Bath,500,C,Select Steel Values,SGI,<3.270,<2.760,<0.242,<0.034,<0.007,<0.028,0.589,>0.009,>0.005,0.017,0.007,>0.005,>0.005,<0.002,0.005,4.224,,,,,,,,,
,19-11-2022 20:08:17,114,INLET_CONE-B,Select Batch,Bath,500,C,Select Steel Values,SGI,<3.270,<2.760,<0.242,<0.034,<0.007,<0.028,0.589,>0.009,>0.005,0.017,0.007,>0.005,>0.005,<0.002,0.005,4.224,,,,,,,,,
,19-11-2022 20:09:49,114,INLET_CONE-B,Select Batch,Bath,500,C,Select Steel Values,SGI,<3.270,<2.760,<0.242,<0.034,<0.007,<0.028,0.589,>0.009,>0.005,0.017,0.007,>0.005,>0.005,<0.002,0.005,4.224,,,,,,,,,
,19-11-2022 20:11:41,114,INLET_CONE-B,Select Batch,Bath,500,C,Select Steel Values,SGI,<3.270,<2.760,<0.242,<0.034,<0.007,<0.028,0.589,>0.009,>0.005,0.017,0.007,>0.005,>0.005,<0.002,0.005,4.224,,,,,,,,,
