C Modified,Time,Heat Number,Item Name,Batch Name,Pouring Status,Furnace Size,Furnace ID,Steel Values,Casting Grade,C,Si,Mn,P,S,Cr,Ni,Al,Cu,Mg,CE,Sug. C in Kg,Sug. Si in Kg,Sug Mn in Kg,Sug. P in Kg,Sug. S in Kg,Sug. Cr in Kg,Sug. Cu in Kg,Sug. Fe in Kg,
,23-05-2022 10:06:01,16(31A22),ID343795,Select Batch,Bath,500,,Select Steel Values,SG400/15 ,3.650,1.452,0.305,0.021,0.005,0.006,0.017,0.012,0.021,0.054,4.036,,,,,,,,,
